time/fps,time/total_timesteps,time/iterations,time/time_elapsed,train/reward,train/explained_variance,train/std,train/learning_rate,train/n_updates,train/approx_kl,train/value_loss,train/clip_range,train/clip_fraction,train/entropy_loss,train/policy_gradient_loss,train/loss
804,301056,147,374,0.82427996,0.005348622798919678,1.0851839780807495,0.00025,1460,0.009620204,1007.0229053497314,0.2,0.032861328125,-2.971550877392292,-0.002025521782343276,658.102294921875
804,303104,148,376,8.345178,0.008004844188690186,1.082089900970459,0.00025,1470,0.0040615797,1038.4455265045167,0.2,0.016357421875,-2.969046215713024,0.0007996044630999676,529.8429565429688
804,305152,149,379,3.4497547,0.008223950862884521,1.0802431106567383,0.00025,1480,0.018877119,995.9260547637939,0.2,0.086181640625,-2.960365651547909,0.0009052332650753669,496.94818115234375
804,307200,150,381,5.2591047,0.008727490901947021,1.0769931077957153,0.00025,1490,0.0015698913,1000.1574939727783,0.2,0.0439453125,-2.957201099395752,0.001109777102828957,341.676513671875
805,309248,151,384,4.799993,0.008379518985748291,1.079744577407837,0.00025,1500,0.0069521097,989.6362590789795,0.2,0.048876953125,-2.957408122718334,-0.002622606192016974,506.3098449707031
805,311296,152,386,12.998245,0.007108628749847412,1.0837430953979492,0.00025,1510,0.004372241,1019.1217361450196,0.2,0.01845703125,-2.9639576405286787,-6.9009380240459e-05,511.1665954589844
805,313344,153,388,0.050837927,0.008114814758300781,1.0826166868209839,0.00025,1520,0.0010738885,981.1072727203369,0.2,0.0068359375,-2.9667534798383715,-0.00033942954978556373,417.8743591308594
805,315392,154,391,23.050499,0.007324337959289551,1.078682541847229,0.00025,1530,0.0034170775,979.3229663848876,0.2,0.038671875,-2.959444983303547,-0.0002486740748281591,506.8656921386719
805,317440,155,393,2.0944715,0.007811427116394043,1.084594964981079,0.00025,1540,0.0041713156,1014.0343227386475,0.2,0.02041015625,-2.96086678057909,0.0008683641979587264,384.57025146484375
806,319488,156,396,0.79319173,0.007499396800994873,1.0819576978683472,0.00025,1550,0.004363331,969.2271785736084,0.2,0.032861328125,-2.9656138971447943,-0.001396931553608738,346.77716064453125
806,321536,157,398,-1.6010914,0.006076157093048096,1.0795615911483765,0.00025,1560,0.0038349368,980.7933555603028,0.2,0.0078125,-2.9624827459454535,-0.0008493168701534159,459.5277099609375
806,323584,158,401,0.0866645,0.009982764720916748,1.084521770477295,0.00025,1570,0.003995208,972.011714553833,0.2,0.032275390625,-2.9640559762716294,-0.0009111308914725669,634.2583618164062
806,325632,159,403,8.575916,0.011588692665100098,1.0838465690612793,0.00025,1580,0.0023310273,999.5605167388916,0.2,0.01171875,-2.9656835958361625,-0.0005607161001535133,579.76904296875
806,327680,160,406,3.2080827,0.010986030101776123,1.0865017175674438,0.00025,1590,0.0052232356,962.1903259277344,0.2,0.039111328125,-2.9660823687911035,-0.002609723253408447,405.61627197265625
806,329728,161,408,6.060142,0.006796300411224365,1.0882837772369385,0.00025,1600,0.0020479928,967.2075454711915,0.2,0.019677734375,-2.971524026989937,0.00048336336330976335,493.6280822753906
806,331776,162,411,8.740644,0.011059939861297607,1.0934993028640747,0.00025,1610,0.007571334,983.4584163665771,0.2,0.03173828125,-2.9761678814888,-0.0009309003042289987,345.64337158203125
807,333824,163,413,12.2968645,0.011637091636657715,1.0911469459533691,0.00025,1620,0.0008668528,991.5875675201416,0.2,0.014013671875,-2.979003778100014,0.0003229947695217561,540.7639770507812
807,335872,164,416,0.053071313,0.008518576622009277,1.0865685939788818,0.00025,1630,0.0028347683,977.931383895874,0.2,0.0216796875,-2.9742632418870927,-0.00014015687920618803,515.469482421875
807,337920,165,418,23.372309,0.011166274547576904,1.089284896850586,0.00025,1640,0.005576819,990.6829689025878,0.2,0.028857421875,-2.9726938262581823,-0.0013371189081226476,521.8233032226562
807,339968,166,420,2.4505482,0.009884834289550781,1.0839523077011108,0.00025,1650,0.004478358,1029.1919757843018,0.2,0.062744140625,-2.9727482050657272,0.001664655546483118,565.0145263671875
807,342016,167,423,0.7844081,0.008955717086791992,1.0874996185302734,0.00025,1660,0.00374938,1003.9347476959229,0.2,0.024560546875,-2.9705910220742227,-0.0004110982728889212,496.4398498535156
808,344064,168,425,-1.7377756,0.010089695453643799,1.094542145729065,0.00025,1670,0.00049362064,1005.5570415496826,0.2,0.024267578125,-2.980238898098469,-0.00041755232668947426,453.55572509765625
808,346112,169,428,0.7238656,0.007675051689147949,1.0922329425811768,0.00025,1680,0.0032884988,997.0048789978027,0.2,0.045068359375,-2.988774950802326,-0.002638936770381406,615.8692016601562
808,348160,170,430,8.478266,0.0052735209465026855,1.0895495414733887,0.00025,1690,0.003869948,1024.654200744629,0.2,0.05400390625,-2.9795516788959504,-0.00156169104448054,503.8022155761719
808,350208,171,433,3.3029246,0.008101344108581543,1.091752052307129,0.00025,1700,0.0012960401,984.391983795166,0.2,0.017578125,-2.9816511631011964,-0.0005360725685022771,457.98944091796875
808,352256,172,435,6.195505,0.009521245956420898,1.0928798913955688,0.00025,1710,0.004248799,996.6417587280273,0.2,0.03701171875,-2.9851636946201325,-1.1512113269418478e-05,581.544921875
808,354304,173,438,6.5941954,0.009919881820678711,1.0897610187530518,0.00025,1720,0.0065492326,1003.056551361084,0.2,0.048046875,-2.9839355528354643,-0.0018395480583421886,536.5284423828125
808,356352,174,440,11.093615,0.010243117809295654,1.0861612558364868,0.00025,1730,0.0034715105,1022.3448917388916,0.2,0.05234375,-2.9784976929426192,0.000356249998731073,408.9949035644531
809,358400,175,442,0.04970704,0.006019771099090576,1.081233263015747,0.00025,1740,0.0031857495,1006.1578632354737,0.2,0.04140625,-2.970732979476452,-0.00431489177281037,407.0931396484375
809,360448,176,445,24.999115,0.00747603178024292,1.0835531949996948,0.00025,1750,0.004606393,1008.4273414611816,0.2,0.034423828125,-2.9664164423942565,-0.00171011759666726,570.4317626953125
809,362496,177,447,2.6345093,0.006910264492034912,1.0785105228424072,0.00025,1760,0.002853538,1025.6914505004884,0.2,0.023828125,-2.9640816017985343,0.00043283098348183556,454.23406982421875
809,364544,178,450,0.69963837,0.00813436508178711,1.0825536251068115,0.00025,1770,0.0057440186,977.8461154937744,0.2,0.039111328125,-2.9638353899121284,-0.001504195229790639,512.1869506835938
809,366592,179,452,-1.6592355,0.0031971335411071777,1.085275411605835,0.00025,1780,0.002181606,964.4397220611572,0.2,0.02177734375,-2.969142274558544,-0.00132612803572556,442.0155944824219
809,368640,180,455,0.9407644,0.0016985535621643066,1.0800449848175049,0.00025,1790,0.0005488646,983.5036933898925,0.2,0.00576171875,-2.965164501965046,-0.0001401670611812733,494.1100769042969
809,370688,181,457,8.439678,0.007517337799072266,1.0829799175262451,0.00025,1800,0.004606157,1020.5481842041015,0.2,0.01552734375,-2.9616705983877183,-7.014911534497514e-05,487.07611083984375
809,372736,182,460,3.4440508,0.010369479656219482,1.0849409103393555,0.00025,1810,0.00082474586,979.8613162994385,0.2,0.02119140625,-2.9633226186037063,0.0003031794520211406,567.9207153320312
810,374784,183,462,6.1754513,0.006322145462036133,1.0833606719970703,0.00025,1820,0.0024486328,988.7364589691163,0.2,0.021923828125,-2.965906137228012,-0.0005768613365944475,505.9562683105469
810,376832,184,465,6.674589,0.010645866394042969,1.0783103704452515,0.00025,1830,0.007506665,996.1273624420166,0.2,0.075390625,-2.956837759912014,-0.0036275551043218,741.337646484375
810,378880,185,467,12.383062,0.006940126419067383,1.0747463703155518,0.00025,1840,0.004602533,1014.9178302764892,0.2,0.02919921875,-2.950581307709217,-0.0017147678096080198,399.87152099609375
810,380928,186,469,0.047099844,0.009384095668792725,1.074855089187622,0.00025,1850,0.006379026,988.2990650177002,0.2,0.02060546875,-2.946624480187893,-0.0006679159327177331,498.87530517578125
810,382976,187,472,23.394503,0.007689177989959717,1.077057123184204,0.00025,1860,0.0040734424,978.9196083068848,0.2,0.015966796875,-2.9486869633197785,-0.0008381626306800172,525.6371459960938
810,385024,188,474,1.4992095,0.01146918535232544,1.0815722942352295,0.00025,1870,0.0067219157,996.3800464630127,0.2,0.049609375,-2.9529058039188385,-0.0027501677424879743,493.216064453125
811,387072,189,477,0.80175936,0.005192220211029053,1.0835764408111572,0.00025,1880,0.0061150705,978.9572044372559,0.2,0.052978515625,-2.961604970693588,-0.001762842948664911,490.3757629394531
810,389120,190,479,-1.7052027,0.009249866008758545,1.0800927877426147,0.00025,1890,0.003311059,984.6306575775146,0.2,0.006689453125,-2.957556237280369,2.235623833257705e-06,427.6127624511719
810,391168,191,482,0.9363511,0.005691945552825928,1.0810842514038086,0.00025,1900,0.002398361,1002.402753829956,0.2,0.01552734375,-2.9567270532250403,-0.001697100822639186,495.1549377441406
810,393216,192,485,9.084644,0.009980857372283936,1.0762925148010254,0.00025,1910,0.006863123,1031.5850276947021,0.2,0.03701171875,-2.9545032024383544,-0.003360889032774139,446.04095458984375
810,395264,193,487,3.1231222,0.006638228893280029,1.0751535892486572,0.00025,1920,0.0040830644,986.589730834961,0.2,0.041357421875,-2.9484346494078637,-0.0016774321702541783,513.667724609375
810,397312,194,490,6.0412025,0.00931614637374878,1.0754847526550293,0.00025,1930,0.0021305652,994.3001098632812,0.2,0.05517578125,-2.946286615729332,-0.0017010714771458879,471.28350830078125
810,399360,195,492,3.2495108,0.012242376804351807,1.0837942361831665,0.00025,1940,0.0055300184,988.0902194976807,0.2,0.0197265625,-2.9562420293688776,-0.0007261110353283584,627.965087890625
810,401408,196,495,12.37834,0.0069220662117004395,1.0879665613174438,0.00025,1950,0.0026893574,1005.4538101196289,0.2,0.017822265625,-2.96819129884243,-3.312745684524998e-05,491.34466552734375
810,403456,197,498,0.045509975,0.008837580680847168,1.087104082107544,0.00025,1960,0.0021267221,967.7645496368408,0.2,0.0060546875,-2.966611695289612,-0.000721259054262191,453.1432189941406
810,405504,198,500,24.08695,0.010631799697875977,1.086268424987793,0.00025,1970,0.0047666365,966.5690696716308,0.2,0.030859375,-2.9649466991424562,-0.0010451926267705859,397.7440185546875
810,407552,199,503,2.5888119,0.01374661922454834,1.0905036926269531,0.00025,1980,0.00670152,1008.7504585266113,0.2,0.06484375,-2.966889460384846,-0.0037072773731779305,427.8642578125
810,409600,200,505,0.7841171,0.008334875106811523,1.0901480913162231,0.00025,1990,0.0043543265,969.4963027954102,0.2,0.0197265625,-2.971386544406414,-0.0013035904441494495,415.37744140625
810,411648,201,508,-1.6560391,0.004147469997406006,1.0884644985198975,0.00025,2000,0.00446434,963.8730522155762,0.2,0.039990234375,-2.968426504731178,-0.002849270679143956,471.974365234375
809,413696,202,510,0.7226478,0.005387365818023682,1.0898022651672363,0.00025,2010,0.00484975,970.0195461273194,0.2,0.03984375,-2.96693746894598,-0.0006714860734064132,384.5284729003906
809,415744,203,513,8.268524,0.006902337074279785,1.0916850566864014,0.00025,2020,0.0015225571,1002.3779548645019,0.2,0.04921875,-2.9702917084097864,0.001992516263271682,434.7259826660156
809,417792,204,515,2.9261823,0.005129456520080566,1.0967028141021729,0.00025,2030,0.003573663,978.4326370239257,0.2,0.0783203125,-2.979585610330105,0.00019577567873056977,365.7718505859375
809,419840,205,518,5.3749714,0.004434108734130859,1.0932514667510986,0.00025,2040,0.008069298,982.291580581665,0.2,0.069873046875,-2.9802565187215806,-0.0032841943233506755,343.2470703125
809,421888,206,521,4.683944,0.004127919673919678,1.0886881351470947,0.00025,2050,0.010534984,1007.8990306854248,0.2,0.04228515625,-2.9748416602611543,-0.001823828462511301,533.8875732421875
809,423936,207,523,12.829391,0.0027211904525756836,1.0856374502182007,0.00025,2060,0.005360646,1033.1455448150634,0.2,0.029150390625,-2.96639997959137,-0.0024413646839093416,511.37103271484375
809,425984,208,526,0.05306074,0.005905568599700928,1.0842019319534302,0.00025,2070,0.005785465,988.4014629364013,0.2,0.05732421875,-2.963602101802826,-0.003403894937946461,485.4229431152344
809,428032,209,528,24.497553,0.0074506402015686035,1.0890451669692993,0.00025,2080,0.0032399783,984.2089984893798,0.2,0.01455078125,-2.9646657332777977,-0.0002604825654998422,534.4700317382812
809,430080,210,531,2.5869372,0.00570446252822876,1.0995945930480957,0.00025,2090,0.0030176681,1019.2069053649902,0.2,0.008544921875,-2.978412389755249,-0.0001396563500748016,504.29345703125
809,432128,211,533,0.7880799,0.005474865436553955,1.0986218452453613,0.00025,2100,0.0010188497,980.1571262359619,0.2,0.01357421875,-2.9868718460202217,0.00017757045570760966,476.081298828125
809,434176,212,536,-1.6505595,0.006137430667877197,1.100746750831604,0.00025,2110,0.003468914,988.8139156341553,0.2,0.020654296875,-2.9906390026211738,-0.0008754860566114076,471.4726257324219
809,436224,213,538,0.3759218,0.004658818244934082,1.1061710119247437,0.00025,2120,0.0033541354,994.3162097930908,0.2,0.013330078125,-2.9975285172462462,-0.00044309061340754854,381.346923828125
809,438272,214,541,8.661755,0.005430996417999268,1.1037757396697998,0.00025,2130,0.00073136867,1010.5847045898438,0.2,0.00751953125,-3.002344419062138,0.0005108485551318154,604.40087890625
809,440320,215,544,3.0605083,0.005706906318664551,1.1051956415176392,0.00025,2140,0.012394644,967.2410247802734,0.2,0.16572265625,-3.0034956887364386,-0.006162268415209837,486.8182067871094
809,442368,216,546,6.3219557,0.00508570671081543,1.1053191423416138,0.00025,2150,0.0014493687,965.320346069336,0.2,0.02958984375,-3.005868409574032,0.0007606478146044537,416.7606201171875
809,444416,217,549,3.6074784,0.001216292381286621,1.101685881614685,0.00025,2160,0.0041552177,990.8904224395752,0.2,0.027734375,-3.0011131912469864,-0.0001949713878275361,466.46612548828125
809,446464,218,551,11.01332,0.004952073097229004,1.0974011421203613,0.00025,2170,0.0046690167,1011.9883060455322,0.2,0.039306640625,-2.996419744193554,-0.0019084278770606033,448.9476013183594
809,448512,219,554,0.050889976,0.00351870059967041,1.0933949947357178,0.00025,2180,0.006510267,995.91937789917,0.2,0.030712890625,-2.9872006714344024,-0.0013646566003444605,513.7135620117188
809,450560,220,556,22.599964,0.004706859588623047,1.0925520658493042,0.00025,2190,0.003671376,991.5271766662597,0.2,0.00771484375,-2.983109176158905,0.0004360541555797681,511.8367614746094
809,452608,221,559,2.3554041,0.004291176795959473,1.091914176940918,0.00025,2200,0.0044370014,1008.9956077575683,0.2,0.033837890625,-2.9830355778336526,-0.0017658582073636353,433.6619567871094
809,454656,222,561,0.76345694,0.0025590062141418457,1.0904183387756348,0.00025,2210,0.0029853005,974.4619232177735,0.2,0.01806640625,-2.9791642099618914,-0.00017579130653757601,410.4097900390625
809,456704,223,564,-1.3823504,0.003291189670562744,1.0890203714370728,0.00025,2220,0.010736466,967.0683502197265,0.2,0.03974609375,-2.9774106234312057,-0.0004854962870012969,404.6837463378906
809,458752,224,567,0.442416,0.0047416090965271,1.0875047445297241,0.00025,2230,0.0073104063,955.8927303314209,0.2,0.0365234375,-2.975344954431057,-0.0026600690311170184,443.99603271484375
808,460800,225,569,8.479841,0.0059296488761901855,1.0860313177108765,0.00025,2240,0.0038784142,997.6752876281738,0.2,0.0107421875,-2.9742283821105957,0.0004373159434180707,436.61053466796875
808,462848,226,572,3.2498124,0.006198465824127197,1.0897141695022583,0.00025,2250,0.0016978026,969.4127960205078,0.2,0.008642578125,-2.9732940405607224,-0.00021708126296289266,549.6141967773438
808,464896,227,574,5.8289666,0.005094408988952637,1.0900824069976807,0.00025,2260,0.0038901605,970.9795055389404,0.2,0.035302734375,-2.9775533095002173,-0.0019008705174201168,513.106689453125
808,466944,228,577,7.027667,0.002565324306488037,1.0866165161132812,0.00025,2270,0.004960415,992.1871891021729,0.2,0.030712890625,-2.975024861097336,-0.0006516698107589036,475.89263916015625
808,468992,229,579,12.750277,0.0023728013038635254,1.0844066143035889,0.00025,2280,0.0070819966,1031.4416473388671,0.2,0.020068359375,-2.9685886397957804,-0.0003880998265231028,530.6058959960938
808,471040,230,582,0.054022394,0.0026842355728149414,1.0780619382858276,0.00025,2290,0.004879378,1000.9196006774903,0.2,0.055712890625,-2.9623621612787248,-0.003116902007604949,659.7731323242188
808,473088,231,584,21.741064,0.0035895705223083496,1.0776159763336182,0.00025,2300,0.005018306,991.5630477905273,0.2,0.040771484375,-2.9562708675861358,-0.0007411617203615606,473.7787170410156
808,475136,232,587,2.422661,0.004714906215667725,1.0819531679153442,0.00025,2310,0.0041623814,1002.2419059753418,0.2,0.035791015625,-2.9601025983691214,-0.0025031894096173347,587.7008056640625
808,477184,233,590,0.8378299,0.0013577938079833984,1.0796833038330078,0.00025,2320,0.0048812088,963.4452686309814,0.2,0.030224609375,-2.96190587580204,-0.001924963083001785,438.2385559082031
808,479232,234,592,-1.6915107,0.0038280487060546875,1.0807706117630005,0.00025,2330,0.0038289458,969.3169143676757,0.2,0.027392578125,-2.9558856591582297,-0.0024393191633862443,425.8746643066406
808,481280,235,595,0.7814804,0.0044133663177490234,1.0844509601593018,0.00025,2340,0.00505746,967.786470413208,0.2,0.032568359375,-2.9625163316726684,-0.001094412819657009,510.68890380859375
808,483328,236,598,6.9521284,0.005236923694610596,1.0854148864746094,0.00025,2350,0.010434403,965.9302669525147,0.2,0.056640625,-2.9670231595635412,-0.0034728972517768853,724.2698974609375
808,485376,237,600,3.1627505,0.004578113555908203,1.0890998840332031,0.00025,2360,0.0022278791,964.8793910980224,0.2,0.007275390625,-2.9711943194270134,1.8298396025784313e-05,429.5280456542969
808,487424,238,603,5.9415154,0.004999756813049316,1.0926470756530762,0.00025,2370,0.0025688512,926.515482711792,0.2,0.00283203125,-2.979464890062809,-0.000377057064906694,496.5262145996094
808,489472,239,605,6.262957,0.0018518567085266113,1.0934836864471436,0.00025,2380,0.0049348897,927.5325443267823,0.2,0.0478515625,-2.983033226430416,-0.0018463565444108098,468.0788879394531
808,491520,240,608,12.497586,0.002720654010772705,1.0895988941192627,0.00025,2390,0.0049932064,955.3212368011475,0.2,0.03681640625,-2.979264658689499,-0.001325725439528469,570.1841430664062
808,493568,241,610,0.047421604,-0.0004425048828125,1.0857168436050415,0.00025,2400,0.0053820293,964.7679378509522,0.2,0.0671875,-2.9710227832198144,-0.004281368129886687,578.4835815429688
808,495616,242,613,23.57871,0.0026893019676208496,1.085156798362732,0.00025,2410,0.0039312704,964.2721767425537,0.2,0.00634765625,-2.9686825290322303,0.00012712202733382582,560.036865234375
808,497664,243,615,2.5806098,0.0035639405250549316,1.0834391117095947,0.00025,2420,0.0045540053,987.3978046417236,0.2,0.039501953125,-2.9656152024865152,-0.0016505566076375545,418.9523010253906
808,499712,244,618,0.8257344,0.0030167102813720703,1.0908315181732178,0.00025,2430,0.0038652422,977.8835681915283,0.2,0.02939453125,-2.971841908991337,-0.0005223702930379659,536.501708984375
808,501760,245,620,-1.6730865,0.0032415390014648438,1.0870952606201172,0.00025,2440,0.003831299,974.0289123535156,0.2,0.02802734375,-2.975481666624546,-0.0011640371551038698,602.41259765625
