Wall time,Step,Value
1664918993.023477,198140,186.83999633789062
1664918994.320684,200416,187.22000122070312
1664918996.4069078,204174,185.64999389648438
1664918996.8227031,204907,185.44000244140625
1664918997.265494,205687,185.6300048828125
1664918998.1049979,207197,185.72999572753906
1664918998.9680588,208736,186.02000427246094
1664919000.248317,210877,185.5
1664919000.682946,211673,186.27999877929688
1664919001.507683,213164,186.57000732421875
1664919002.347875,214690,187.52999877929688
1664919003.1401799,216212,188.0399932861328
1664919003.597379,217010,188.6999969482422
1664919004.91287,219211,187.9499969482422
1664919005.774774,220713,188.30999755859375
1664919006.1866329,221428,187.5399932861328
1664919006.9794161,222759,185.85000610351562
1664919007.405132,223469,185.6199951171875
1664919008.2704709,224948,184.97000122070312
1664919009.079495,226299,183.0800018310547
1664919010.767194,229203,183.25999450683594
1664919011.9742851,231356,181.9199981689453
1664919012.3597498,232066,181.27999877929688
1664919012.74416,232775,180.85000610351562
1664919014.728055,236372,179.16000366210938
1664919015.564589,237869,178.58999633789062
1664919015.9416919,238594,178.80999755859375
1664919016.329887,239279,178.50999450683594
1664919016.7489579,239971,178.80999755859375
1664919017.15998,240663,179.0399932861328
1664919017.9454231,242083,179.2899932861328
1664919020.834014,247052,178.49000549316406
1664919023.288096,251265,177.27000427246094
1664919024.435638,253232,175.9600067138672
1664919024.81354,253920,175.47999572753906
1664919025.562631,255318,174.49000549316406
1664919025.927559,255987,173.92999267578125
1664919027.126713,258074,174.11000061035156
1664919027.535176,258797,174.14999389648438
1664919028.2610612,260139,173.9499969482422
1664919028.663467,260796,173.22999572753906
1664919029.05826,261450,172.97000122070312
1664919029.4518778,262140,172.69000244140625
1664919029.7997959,262752,171.44000244140625
1664919030.578284,264077,170.25
1664919032.0780559,266591,166.36000061035156
1664919032.4547331,267250,166.1199951171875
1664919032.803673,267877,166.1199951171875
1664919033.160189,268540,166.02000427246094
1664919033.504313,269157,165.7899932861328
1664919034.9592361,271731,164.1300048828125
1664919035.273094,272291,163.0399932861328
1664919036.059289,273616,162.0
1664919036.474711,274341,162.6699981689453
1664919037.86627,276812,160.16000366210938
1664919038.223642,277473,160.22999572753906
1664919039.715462,280073,159.9600067138672
1664919040.0881338,280720,159.8699951171875
1664919040.46498,281359,159.99000549316406
1664919041.615113,283294,160.44000244140625
1664919041.943498,283922,160.4499969482422
1664919042.559412,285037,158.8000030517578
1664919043.64029,286994,159.0399932861328
1664919044.047769,287663,159.32000732421875
1664919044.780787,288957,160.00999450683594
1664919045.151639,289628,160.1199951171875
1664919046.214439,291501,159.00999450683594
1664919046.923189,292723,159.11000061035156
1664919049.840411,297792,157.7100067138672
1664919050.925291,299668,157.4600067138672
1664919051.294305,300288,157.5399932861328
1664919052.1057658,301565,158.9600067138672
1664919052.8572469,302835,158.41000366210938
1664919053.2121332,303465,158.02000427246094
1664919056.425761,309145,158.0399932861328
1664919056.7731168,309767,157.99000549316406
1664919057.14195,310432,158.27000427246094
1664919057.512012,311078,158.36000061035156
1664919058.229495,312385,158.74000549316406
1664919058.999079,313727,159.35000610351562
1664919059.370825,314401,159.97999572753906
1664919059.7452748,315053,159.82000732421875
1664919060.1053078,315722,160.5399932861328
1664919061.2060428,317714,161.49000549316406
1664919061.923635,319027,161.9199981689453
1664919062.279831,319665,162.0
1664919062.682241,320355,162.75999450683594
1664919063.076643,321082,163.6999969482422
1664919063.4649239,321742,163.89999389648438
1664919063.893535,322461,164.7899932861328
1664919064.2756531,323150,165.27999877929688
1664919065.119652,324552,167.2100067138672
1664919065.637085,325279,167.89999389648438
1664919066.1034439,325993,168.47999572753906
1664919066.496157,326666,168.99000549316406
1664919066.909298,327377,169.4499969482422
1664919067.3204858,328068,169.89999389648438
1664919067.724022,328763,170.72999572753906
1664919068.109727,329448,170.6300048828125
1664919068.5142558,330133,170.75999450683594
1664919068.95816,330804,170.77000427246094
1664919069.3916218,331538,171.3699951171875
1664919071.841301,335785,174.08999633789062
1664919073.1340349,338039,176.83999633789062
1664919073.601602,338791,177.08999633789062
1664919074.416152,340224,177.6300048828125
1664919074.901129,340948,177.97999572753906
1664919076.677571,343887,178.94000244140625
1664919077.166367,344657,179.91000366210938
1664919077.639646,345406,180.2899932861328
1664919078.050555,346096,180.27999877929688
1664919079.3361,348279,181.4600067138672
1664919079.806707,349064,182.60000610351562
1664919080.251925,349795,182.57000732421875
1664919080.750256,350559,182.77000427246094
1664919081.214805,351312,183.2100067138672
1664919082.1535418,352901,184.52000427246094
1664919082.606866,353699,185.27000427246094
1664919084.502111,356847,188.0800018310547
1664919085.00139,357633,188.4199981689453
1664919085.47328,358424,189.0800018310547
1664919086.262305,359837,188.88999938964844
1664919087.663415,362229,190.85000610351562
1664919089.464909,365385,192.88999938964844
1664919089.898944,366185,193.3800048828125
1664919090.3788118,366981,194.38999938964844
1664919090.841084,367769,194.89999389648438
1664919091.33615,368569,195.0500030517578
1664919092.211684,369968,194.08999633789062
1664919092.715557,370768,194.55999755859375
1664919096.0364108,376272,194.25
1664919097.440293,378574,195.27999877929688
1664919098.404124,380159,195.22000122070312
1664919099.287624,381759,195.3000030517578
1664919100.5321128,384058,194.5399932861328
1664919100.945997,384803,194.17999267578125
1664919102.250438,387019,192.5
1664919102.691592,387817,192.47999572753906
1664919103.58565,389392,194.24000549316406
1664919104.033668,390134,193.66000366210938
1664919105.896491,392944,190.41000366210938
1664919106.869925,394463,189.7100067138672
1664919107.315087,395156,188.83999633789062
1664919108.764107,397405,188.30999755859375
1664919109.1917708,398075,187.00999450683594
1664919109.639741,398779,186.1999969482422
1664919110.43678,400086,183.27000427246094
1664919111.081137,401114,178.00999450683594
1664919111.818689,402250,174.47000122070312
1664919112.164458,402783,173.2100067138672
1664919113.0275478,403952,169.3300018310547
1664919113.807171,405084,164.8300018310547
1664919114.094985,405563,161.7100067138672
1664919114.434973,406074,159.39999389648438
1664919115.1081522,407127,155.92999267578125
1664919115.771522,408181,152.3699951171875
1664919116.057473,408652,149.1999969482422
1664919116.390074,409198,147.35000610351562
1664919116.674939,409675,145.19000244140625
1664919116.943533,410118,142.07000732421875
1664919117.4897048,411005,136.0
1664919118.2420979,412172,133.92999267578125
1664919118.551409,412651,132.24000549316406
1664919118.871713,413186,131.0
1664919119.137883,413668,130.58999633789062
1664919119.397111,414126,130.1199951171875
1664919120.395828,415615,128.32000732421875
1664919121.8165472,417976,124.12999725341797
1664919123.210773,420432,122.51000213623047
1664919123.528676,420939,122.87000274658203
1664919123.810508,421442,122.44000244140625
1664919124.920192,423294,122.88999938964844
1664919125.2230499,423786,122.18000030517578
1664919125.488738,424258,120.86000061035156
1664919127.411113,427441,118.26000213623047
1664919127.656141,427866,117.2300033569336
1664919128.26098,428832,117.55999755859375
1664919128.5541298,429281,117.04000091552734
1664919128.8469388,429774,117.9800033569336
1664919129.101475,430210,117.86000061035156
1664919129.403977,430737,118.20999908447266
1664919130.3102322,432242,118.0999984741211
1664919130.875278,433214,117.72000122070312
1664919131.411911,434143,117.86000061035156
1664919131.907927,435032,117.37999725341797
1664919132.1709251,435500,117.13999938964844
1664919132.992291,436964,118.02999877929688
1664919133.286237,437477,118.0999984741211
1664919134.358717,439388,119.47000122070312
1664919134.598658,439849,119.83000183105469
1664919134.870514,440337,119.58999633789062
1664919135.114623,440780,119.4800033569336
1664919135.6586409,441701,119.2699966430664
1664919135.89566,442146,119.36000061035156
1664919137.0696378,444318,116.0199966430664
1664919137.316396,444780,115.66000366210938
1664919137.8126872,445634,114.91000366210938
1664919138.3288472,446555,115.2300033569336
1664919138.6066911,447023,115.2300033569336
1664919138.8439848,447477,114.7300033569336
1664919139.0826151,447933,114.30000305175781
1664919139.535964,448787,113.0999984741211
1664919140.0068312,449658,112.44999694824219
1664919140.256832,450105,111.93000030517578
1664919141.0493171,451502,111.6500015258789
1664919141.554179,452396,111.4800033569336
1664919142.0526662,453311,111.6500015258789
1664919142.852878,454710,112.87999725341797
1664919143.081454,455151,112.91999816894531
1664919144.071271,456971,113.37000274658203
1664919144.8450959,458330,113.06999969482422
1664919145.3421,459208,112.75
1664919145.6172428,459711,113.44999694824219
1664919145.863918,460143,113.55999755859375
1664919146.111207,460594,113.72000122070312
1664919146.867594,461956,113.54000091552734
1664919147.107098,462402,113.41999816894531
1664919147.329846,462823,113.20999908447266
1664919147.555861,463260,113.12000274658203
1664919147.796897,463681,112.8499984741211
1664919148.029204,464124,112.56999969482422
1664919148.703028,465348,111.0
1664919148.972266,465859,111.48999786376953
1664919149.2047749,466303,111.5199966430664
1664919149.726208,467172,110.91000366210938
1664919149.964143,467632,111.0199966430664
1664919150.223238,468087,111.16000366210938
1664919150.458833,468517,111.20999908447266
1664919150.7031198,468950,110.87000274658203
1664919150.949579,469426,110.95999908447266
1664919151.458841,470372,111.63999938964844
1664919152.163742,471640,110.45999908447266
1664919152.678679,472563,110.58999633789062
1664919152.914507,473013,110.56999969482422
1664919153.189284,473503,111.01000213623047
1664919153.408407,473919,110.95999908447266
1664919154.3886871,475677,111.19000244140625
1664919154.853316,476548,112.0
1664919155.093028,476988,111.29000091552734
1664919155.8158982,478348,111.76000213623047
1664919156.021931,478711,110.79000091552734
1664919156.27128,479162,110.75
1664919156.541708,479640,111.2300033569336
1664919157.761863,481786,109.37999725341797
1664919159.9426718,485626,112.62000274658203
1664919160.2283258,486091,112.77999877929688
1664919160.4732218,486566,113.11000061035156
1664919161.2168262,487913,113.6500015258789
1664919161.629477,488638,111.81999969482422
1664919161.8916008,489117,112.27999877929688
1664919162.156215,489595,112.47000122070312
1664919162.462771,490190,114.79000091552734
1664919162.712873,490637,114.75
1664919162.9754398,491116,114.76000213623047
1664919163.213522,491567,114.79000091552734
1664919163.7602088,492498,115.94999694824219
1664919164.0173519,492943,116.08000183105469
1664919164.747165,494287,115.30000305175781
1664919166.0827572,496715,115.4000015258789
1664919166.367072,497177,115.51000213623047
1664919166.842365,498073,115.06999969482422
1664919167.105942,498550,115.37999725341797
1664919167.6249468,499468,115.55000305175781
1664919167.8984609,499923,115.41999816894531
