,return forecast,in sample performance
2017-02,0.005200216755415713,-0.1316742545948314
2017-03,0.005089051285549741,-0.022420794584581974
2017-04,0.011220583182123793,-0.09643947448904172
2017-05,0.01290165957569969,-0.05865673098124198
2017-06,0.007851760743973453,-0.06158066181044157
2017-07,0.011570502953592465,-0.07511766761063783
2017-08,0.012017714146868082,-0.1284489805482615
2017-09,0.006598415451295732,-0.0743221001983349
2017-10,0.01202261037126549,-0.12915567935539268
2017-11,0.012596116084118864,-0.11628651496252816
2017-12,0.012369322647384941,-0.15922982961061277
2018-01,0.012735953206327989,-0.14079930043494238
2018-02,0.011875925637348888,-0.17808468568662073
2018-03,0.012477265996186343,-0.12453250898915008
2018-04,0.010583490046456891,-0.15399256934414352
2018-05,0.010585360743439754,-0.144704988234785
2018-06,0.010948047480288397,-0.1692408478064583
