,return forecast,in sample performance
2017-01,-0.0010918539247329446,-0.4609692750427086
2017-02,-0.001320029171947394,-0.2860215580484839
2017-03,0.004611369522469503,-0.25375627237758924
2017-04,0.0008385559999888612,-0.1674395589905136
2017-05,-0.00025337400230872407,-0.5793501124485718
2017-06,0.0004747729563820686,-0.9133089196097718
2017-07,-0.00027986779707458455,-0.7548373208758333
2017-08,0.010857401148763773,-0.42884083439776044
2017-09,0.000618277855671146,-0.3358357751187453
2017-10,0.00858460517210881,-0.2774560391067229
2017-11,0.005568948752896061,-0.7086983021388954
2017-12,0.003474893991136398,-0.8891117612600045
2018-01,-0.0004359141996806956,-0.8036419570815974
2018-02,0.00461945823548827,-0.9457206402580474
2018-03,0.008488897703606061,-0.46187423621386414
2018-04,-0.00041129653639331433,-0.5306784450720329
