date,IVV,IEF
4/11/11,0.908109369,0.091890631
4/12/11,0.906990917,0.093009083
4/13/11,0.906656942,0.093343058
4/14/11,0.90700936,0.09299064
4/15/11,0.906756255,0.093243745
4/18/11,0.905540379,0.094459621
4/19/11,0.905899061,0.094100939
4/20/11,0.907445463,0.092554537
4/21/11,0.907752117,0.092247883
4/25/11,0.907393919,0.092606081
4/26/11,0.907734592,0.092265408
4/27/11,0.908509181,0.091490819
4/28/11,0.908477729,0.091522271
4/29/11,0.908662351,0.091337649
5/2/11,0.908772463,0.091227537
5/3/11,0.908223176,0.091776824
5/4/11,0.907449902,0.092550098
5/5/11,0.906310832,0.093689168
5/6/11,0.906569232,0.093430768
5/9/11,0.906802415,0.093197585
5/10/11,0.907927097,0.092072903
5/11/11,0.90675239,0.09324761
5/12/11,0.907306485,0.092693515
5/13/11,0.906339753,0.093660247
5/16/11,0.905588111,0.094411889
5/17/11,0.905318576,0.094681424
5/18/11,0.906583093,0.093416907
5/19/11,0.906657448,0.093342552
5/20/11,0.905821631,0.094178369
5/23/11,0.904662532,0.095337468
5/24/11,0.904539929,0.095460071
5/25/11,0.90478458,0.09521542
5/26/11,0.904730475,0.095269525
5/27/11,0.905086855,0.094913145
5/31/11,0.900194077,0.099805923
6/1/11,0.897654893,0.102345107
6/2/11,0.898086169,0.101913831
6/3/11,0.89682908,0.10317092
6/6/11,0.895901919,0.104098081
6/7/11,0.895642056,0.104357944
6/8/11,0.89505493,0.10494507
6/9/11,0.896131871,0.103868129
6/10/11,0.894538731,0.105461269
6/13/11,0.894816127,0.105183873
6/14/11,0.896726105,0.103273895
6/15/11,0.894043781,0.105956219
6/16/11,0.893951906,0.106048094
6/17/11,0.89432334,0.10567666
6/20/11,0.894982177,0.105017823
6/21/11,0.896339752,0.103660248
6/22/11,0.895812652,0.104187348
6/23/11,0.894624594,0.105375406
6/24/11,0.893145367,0.106854633
6/27/11,0.894309225,0.105690775
6/28/11,0.896387775,0.103612225
6/29/11,0.897783838,0.102216162
6/30/11,0.88864513,0.11135487
7/1/11,0.890548946,0.109451054
7/5/11,0.889899803,0.110100197
7/6/11,0.889813912,0.110186088
7/7/11,0.891257134,0.108742866
7/8/11,0.889466066,0.110533934
7/11/11,0.886956991,0.113043009
7/12/11,0.886333796,0.113666204
7/13/11,0.886527242,0.113472758
7/14/11,0.886402733,0.113597267
7/15/11,0.886562547,0.113437453
7/18/11,0.885750547,0.114249453
7/19/11,0.887038906,0.112961094
7/20/11,0.887477471,0.112522529
7/21/11,0.889373704,0.110626296
7/22/11,0.88906425,0.11093575
7/25/11,0.888858767,0.111141233
7/26/11,0.888041745,0.111958255
7/27/11,0.886149307,0.113850693
7/28/11,0.885643145,0.114356855
7/29/11,0.887474396,0.112525604
8/1/11,0.886881263,0.113118737
8/2/11,0.883391242,0.116608758
8/3/11,0.883846055,0.116153945
8/4/11,0.877380529,0.122619471
8/5/11,0.878414989,0.121585011
8/8/11,0.869297019,0.130702981
8/9/11,0.874261588,0.125738412
8/10/11,0.8671003,0.1328997
8/11/11,0.873839169,0.126160831
8/12/11,0.873820199,0.126179801
8/15/11,0.876460045,0.123539955
8/16/11,0.875040176,0.124959824
8/17/11,0.874384298,0.125615702
8/18/11,0.868771358,0.131228642
8/19/11,0.866909341,0.133090659
8/22/11,0.867119975,0.132880025
8/23/11,0.871249451,0.128750549
8/24/11,0.874034589,0.125965411
8/25/11,0.87160717,0.12839283
8/26/11,0.872919183,0.127080817
8/29/11,0.876714904,0.123285096
8/30/11,0.876190638,0.123809362
8/31/11,0.881053412,0.118946588
9/1/11,0.879370999,0.120629001
9/2/11,0.875544415,0.124455585
9/6/11,0.874627974,0.125372026
9/7/11,0.878202544,0.121797456
9/8/11,0.876574829,0.123425171
9/9/11,0.873078393,0.126921607
9/12/11,0.874172025,0.125827975
9/13/11,0.875381864,0.124618136
9/14/11,0.876835733,0.123164267
9/15/11,0.879550082,0.120449918
9/16/11,0.879969759,0.120030241
9/19/11,0.878066381,0.121933619
9/20/11,0.877799672,0.122200328
9/21/11,0.873908746,0.126091254
9/22/11,0.869401503,0.130598497
9/23/11,0.870874453,0.129125547
9/26/11,0.873444742,0.126555258
9/27/11,0.87541471,0.12458529
9/28/11,0.87308531,0.12691469
9/29/11,0.874047264,0.125952736
9/30/11,0.851811677,0.148188323
10/3/11,0.846971139,0.153028861
10/4/11,0.85028026,0.14971974
10/5/11,0.853296511,0.146703489
10/6/11,0.856412517,0.143587483
10/7/11,0.856175565,0.143824435
10/10/11,0.861474703,0.138525297
10/11/11,0.861178629,0.138821371
10/12/11,0.862562001,0.137437999
10/13/11,0.861891291,0.138108709
10/14/11,0.864483399,0.135516601
10/17/11,0.861498871,0.138501129
10/18/11,0.863957783,0.136042217
10/19/11,0.862276754,0.137723246
10/20/11,0.863082405,0.136917595
10/21/11,0.86543211,0.13456789
10/24/11,0.866988804,0.133011196
10/25/11,0.863705354,0.136294646
10/26/11,0.8657452,0.1342548
10/27/11,0.871014204,0.128985796
10/28/11,0.870330984,0.129669016
10/31/11,0.867690407,0.132309593
11/1/11,0.863406936,0.136593064
11/2/11,0.865519604,0.134480396
11/3/11,0.868150691,0.131849309
11/4/11,0.867098729,0.132901271
11/7/11,0.867667704,0.132332296
11/8/11,0.869660011,0.130339989
11/9/11,0.864310747,0.135689253
11/10/11,0.866007894,0.133992106
11/11/11,0.868668142,0.131331858
11/14/11,0.866844219,0.133155781
11/15/11,0.867637275,0.132362725
11/16/11,0.865280397,0.134719603
11/17/11,0.863163573,0.136836427
11/18/11,0.863449353,0.136550647
11/21/11,0.860869645,0.139130355
11/22/11,0.860026691,0.139973309
11/23/11,0.85689819,0.14310181
11/25/11,0.857375225,0.142624775
11/28/11,0.860841362,0.139158638
11/29/11,0.86149744,0.13850256
11/30/11,0.849150672,0.150849328
12/1/11,0.849393517,0.150606483
12/2/11,0.848805801,0.151194199
12/5/11,0.850188608,0.149811392
12/6/11,0.850589428,0.149410572
12/7/11,0.850415791,0.149584209
12/8/11,0.847018326,0.152981674
12/9/11,0.850005172,0.149994828
12/12/11,0.847702285,0.152297715
12/13/11,0.845904956,0.154095044
12/14/11,0.84390543,0.15609457
12/15/11,0.844512261,0.155487739
12/16/11,0.844080507,0.155919493
12/19/11,0.842223516,0.157776484
12/20/11,0.847286531,0.152713469
12/21/11,0.847911089,0.152088911
12/22/11,0.848243973,0.151756027
12/23/11,0.849785114,0.150214886
12/27/11,0.850024306,0.149975694
12/28/11,0.847659185,0.152340815
12/29/11,0.848716618,0.151283382
12/30/11,0.845967987,0.154032013
1/3/12,0.848888502,0.151111498
1/4/12,0.849402133,0.150597867
1/5/12,0.849795865,0.150204135
1/6/12,0.849016489,0.150983511
1/9/12,0.849151812,0.150848188
1/10/12,0.85055458,0.14944542
1/11/12,0.849913849,0.150086151
1/12/12,0.850483983,0.149516017
1/13/12,0.849424029,0.150575971
1/17/12,0.849549681,0.150450319
1/18/12,0.851360495,0.148639505
1/19/12,0.852824621,0.147175379
1/20/12,0.85322748,0.14677252
1/23/12,0.853616985,0.146383015
1/24/12,0.853359385,0.146640615
1/25/12,0.853799792,0.146200208
1/26/12,0.852490197,0.147509803
1/27/12,0.852032357,0.147967643
1/30/12,0.851162385,0.148837615
1/31/12,0.848309919,0.151690081
2/1/12,0.850059539,0.149940461
2/2/12,0.850157004,0.149842996
2/3/12,0.852924912,0.147075088
2/6/12,0.852420958,0.147579042
2/7/12,0.853565917,0.146434083
2/8/12,0.853875218,0.146124782
2/9/12,0.854335114,0.145664886
2/10/12,0.85276421,0.14723579
2/13/12,0.853717193,0.146282807
2/14/12,0.853317768,0.146682232
2/15/12,0.852666832,0.147333168
2/16/12,0.854571019,0.145428981
2/17/12,0.855000828,0.144999172
2/21/12,0.855540539,0.144459461
2/22/12,0.854638437,0.145361563
