date,IVV,IEF
2012-12-04,141.8000030517578,108.80999755859375
2012-12-05,142.05999755859375,108.9000015258789
2012-12-06,142.5,108.95999908447266
2012-12-07,143.0,108.6500015258789
2012-12-10,143.1300048828125,108.75
2012-12-11,143.9600067138672,108.54000091552734
2012-12-12,144.16000366210938,108.08000183105469
2012-12-13,143.25999450683594,107.87000274658203
2012-12-14,142.75999450683594,108.11000061035156
2012-12-17,144.33999633789062,107.54000091552734
2012-12-18,146.0500030517578,107.12319946289062
2012-12-19,144.02999877929688,107.2699966430664
2012-12-20,144.8300018310547,107.33999633789062
2012-12-21,143.50999450683594,107.62999725341797
2012-12-24,143.05999755859375,107.5199966430664
2012-12-26,142.38999938964844,107.58999633789062
2012-12-27,142.25,107.80999755859375
2012-12-28,140.63999938964844,108.05999755859375
2012-12-31,143.13999938964844,107.48999786376953
2013-01-02,146.6300048828125,106.98999786376953
2013-01-03,146.44000244140625,106.44999694824219
2013-01-04,147.16000366210938,106.48999786376953
2013-01-07,146.6999969482422,106.55999755859375
2013-01-08,146.3000030517578,106.81999969482422
2013-01-09,146.69000244140625,106.87999725341797
2013-01-10,147.8000030517578,106.56999969482422
2013-01-11,147.8699951171875,106.91000366210938
2013-01-14,147.74000549316406,106.87000274658203
2013-01-15,147.8000030517578,107.12999725341797
2013-01-16,147.74000549316406,107.2699966430664
2013-01-17,148.74000549316406,106.77999877929688
2013-01-18,149.1300048828125,107.08000183105469
2013-01-22,149.86000061035156,107.16999816894531
2013-01-23,150.13999938964844,107.22000122070312
2013-01-24,150.17999267578125,107.04000091552734
2013-01-25,150.9199981689453,106.33000183105469
2013-01-28,150.9199981689453,106.11000061035156
2013-01-29,151.4199981689453,105.94999694824219
2013-01-30,150.86000061035156,106.01000213623047
2013-01-31,150.4600067138672,106.0999984741211
2013-02-01,152.02999877929688,105.5999984741211
2013-02-04,150.3699951171875,106.20999908447266
2013-02-05,151.75999450683594,105.83000183105469
2013-02-06,151.9600067138672,106.1500015258789
2013-02-07,151.77999877929688,106.19999694824219
2013-02-08,152.5500030517578,106.27999877929688
