,CI,IP,CRP,STS,CP,HS,LOAN,DL,NONS,NAPM,UR,MOM
2019-02-01,0.31068420555281256,-0.005559411552308213,1.1600000000000001,0.24,426.3466,1142.0,-4.2,-0.10000000000000009,65221.0,483586.0,-0.20000000000000018,14.341242931241652
2019-03-01,-0.08519598337999286,0.0013190172104977638,1.0699999999999998,0.12,434.1253,1203.0,-4.2,-0.10000000000000009,66457.0,494863.0,0.0,5.160131812991949
2019-04-01,-0.621768283106539,-0.005922411739829991,1.0100000000000002,0.1,446.4518,1282.0,-2.8,0.010000000000000009,65737.0,492222.0,-0.19999999999999973,9.820744105747792
2019-05-01,7.368885921126288,0.001932437071106019,0.96,0.0,407.7638,1303.0,-2.8,0.010000000000000009,65271.0,478025.0,0.0,-4.248218883167624
2019-06-01,7.368885921126288,-0.0006627500319661417,1.04,-0.15,425.3581,1237.0,-2.8,0.010000000000000009,66139.0,480142.0,0.0,3.910387767444945
2019-07-01,-1.0506231635396241,-0.0031958118456009155,0.9900000000000002,-0.08,422.4391,1224.0,5.4,0.010000000000000009,65823.0,486699.0,0.10000000000000009,10.47879597056999
2019-08-01,1.9003118193980264,0.00618675090733789,0.8900000000000001,-0.36,397.0581,1371.0,5.4,0.010000000000000009,65593.0,481697.0,0.0,-8.957803899591624
2019-09-01,1.9003118193980264,-0.0036411194275485226,0.8800000000000003,-0.23,403.6126,1285.0,5.4,0.010000000000000009,65187.0,481257.0,-0.20000000000000018,8.59226323908024
2019-10-01,-1.2494574537286063,-0.008305779348536824,0.9100000000000001,0.03,407.5104,1318.0,0.0,0.050000000000000044,65642.0,486286.0,0.10000000000000009,-0.08426871921705015
2019-11-01,2.071506302435199,0.005155497735661152,0.8799999999999999,0.24,409.1913,1350.0,0.0,0.050000000000000044,65189.0,470340.0,0.0,12.653029400369405
2019-12-01,2.071506302435199,-0.003624950484176437,0.8700000000000001,0.29,436.2189,1547.0,0.0,0.050000000000000044,65045.0,478052.0,0.0,7.429422651018399
2020-01-01,2.071506302435199,-0.005177237474893737,0.8300000000000001,0.21,388.8018,1589.0,41.5,-0.020000000000000018,65765.0,464438.0,-0.10000000000000009,10.152932303292403
2020-02-01,2.071506302435199,0.0023038466027907045,0.8300000000000001,-0.04,358.4439,1589.0,41.5,-0.020000000000000018,64885.0,462877.0,0.0,0.38425921676753205
2020-03-01,2.071506302435199,-0.03826312833889478,1.27,0.57,255.5416,1277.0,41.5,-0.020000000000000018,64103.0,402748.0,0.9000000000000004,-59.92770148464365
2020-04-01,-1.0041163729955984,-0.13592829794854056,1.6999999999999997,0.52,257.0446,938.0,71.2,0.08000000000000007,59872.0,361862.0,10.299999999999999,11.307673631808427
2020-05-01,279.59312795273286,0.01949602027510089,1.4500000000000002,0.54,307.0756,1046.0,71.2,0.08000000000000007,61297.0,380125.0,-1.5,15.779904465448283
2020-06-01,-0.07702132261779952,0.06195933525466124,1.2000000000000002,0.57,325.483,1273.0,71.2,0.08000000000000007,64300.0,413666.0,-2.1999999999999993,18.44971646395595
2020-07-01,-0.559508291618938,0.0408776883401234,1.17,0.49,339.821,1497.0,37.7,0.05999999999999983,66189.0,438265.0,-0.8000000000000007,10.449694546786247
2020-08-01,-0.559508291618938,0.010577655716644818,1.02,0.55,358.2109,1376.0,37.7,0.05999999999999983,67791.0,444422.0,-1.799999999999999,18.29841395786832
2020-09-01,-0.702972396322811,-0.003029437160817716,1.0499999999999998,0.57,350.178,1448.0,37.7,0.05999999999999983,68646.0,449061.0,-0.5,-2.095629010881737
2020-10-01,-2.5427219816118787,0.01091505503551704,1.0899999999999999,0.69,340.7799,1514.0,5.5,-0.15999999999999992,69626.0,453094.0,-1.0,5.604208017324481
2020-11-01,-2.5427219816118787,0.005333932085748616,1.0,0.78,385.594,1551.0,5.5,-0.15999999999999992,70563.0,460424.0,-0.20000000000000018,13.166891618208467
2020-12-01,0.2862443897693982,0.01157358567077904,0.9000000000000004,0.84,409.458,1661.0,5.5,-0.15999999999999992,71619.0,468324.0,0.0,14.803581237792969
2021-01-01,0.2862443897693982,0.011417769068447603,0.79,1.0,430.9947,1625.0,-15.1,-0.15999999999999992,72386.0,479160.0,-0.2999999999999998,10.04967619243422
2021-02-01,0.2933943804974574,-0.03028943461063338,0.7199999999999998,1.22,476.9869,1447.0,-15.1,-0.15999999999999992,72150.0,481195.0,-0.20000000000000018,9.15233411287005
2021-03-01,0.16012644779708005,0.028685659037766875,0.7000000000000002,1.58,467.414,1725.0,-15.1,-0.15999999999999992,73318.0,488073.0,-0.20000000000000018,3.254673309675354
2021-04-01,0.15865506339376886,0.0008047453757396017,0.7000000000000002,1.61,505.8542,1514.0,-32.4,-0.040000000000000036,75315.0,487409.0,0.0,23.09246421798167
2021-05-01,0.15865506339376886,0.0068620417244380505,0.6600000000000001,1.6,519.2278,1594.0,-32.4,-0.040000000000000036,75742.0,498587.0,-0.20000000000000018,3.026204645066059
2021-06-01,-0.48271955991174637,0.005482243256280217,0.6499999999999999,1.48,535.9755,1657.0,-32.4,-0.040000000000000036,76530.0,506128.0,0.10000000000000053,7.477183532714832
2021-07-01,0.3141599156655836,0.006939357263432866,0.6700000000000004,1.27,541.129,1562.0,-18.2,0.020000000000000018,76736.0,509490.0,-0.5,12.797243390764493
2021-08-01,0.3141599156655836,-0.0007403556079218498,0.6900000000000004,1.23,527.3677,1573.0,-18.2,0.020000000000000018,77102.0,514637.0,-0.20000000000000018,9.333732505897444
2021-09-01,2.058586632457501,-0.012187823650965823,0.7000000000000002,1.33,557.7057,1550.0,-18.2,0.020000000000000018,78190.0,517066.0,-0.5,-0.2959997003728745
