,CI,IP,CRP,STS,CP,HS,LOAN,DL,NONS,NAPM,UR,MOM,BDC,EVUSD
1995-08-01,-0.30486206690600476,0.013150837239707114,0.6199999999999992,0.92,180.5308,1416.0,-5.2,0.009999999999999787,47502.0,285979.0,0.0,0.17262714220129993,0.038024691358024665,0.049037636385926175
1995-09-01,-1.2525493828860408,0.004009159854909239,0.6099999999999994,0.77,181.0815,1369.0,-5.2,0.009999999999999787,49431.0,293326.0,-0.10000000000000053,1.3127974717513382,-0.08658420551855373,-0.014958513497721038
1995-10-01,-1.2525493828860408,-0.001533820256039653,0.6299999999999999,0.6,183.1156,1369.0,6.9,0.040000000000000036,50283.0,287568.0,-0.09999999999999964,0.30852132277055233,-0.19427083333333328,-0.007474196227310603
1995-11-01,-0.05224895754281894,0.0024122233988421726,0.6600000000000001,0.41,187.9269,1452.0,6.9,0.040000000000000036,49798.0,287704.0,0.09999999999999964,0.8665669511406975,0.06270200387847447,0.019125029882859357
1995-12-01,-0.496582786000714,0.0034916392731900725,0.6699999999999999,0.42,203.4971,1431.0,6.9,0.040000000000000036,51221.0,297684.0,0.0,1.2650783902122882,-0.024330900243308973,-0.0058644147314097506
1996-01-01,-0.496582786000714,-0.005411324954301744,0.6600000000000001,0.5,196.8141,1467.0,-1.8,-0.1200000000000001,47931.0,285822.0,0.0,0.0033150066028895253,-0.06296758104738154,0.03091080698442661
1996-02-01,0.5462353780561355,0.014296102525048981,0.6399999999999997,0.85,197.696,1491.0,-1.8,-0.1200000000000001,49183.0,277940.0,-0.09999999999999964,2.2364472996104894,-0.09248170326014638,-0.012245365072098835
1996-03-01,-0.3041535644408804,-0.0015205909976133691,0.6799999999999997,1.17,206.664,1424.0,-1.8,-0.1200000000000001,49780.0,298862.0,0.0,-0.035971714201430416,0.061583577712609916,0.0024330900243307862
1996-04-01,-0.5517193852611083,0.010049555547411826,0.6899999999999995,1.42,209.3274,1516.0,-7.4,0.0,48102.0,290320.0,0.09999999999999964,-0.0008821033296086966,0.006906077348066253,0.01733703190013869
1996-05-01,1.9472855336677475,0.00747830083329637,0.6800000000000006,1.59,203.8712,1504.0,-7.4,0.0,50505.0,298700.0,0.0,1.0176488455239792,-0.08161865569272975,-0.0027266530334014716
1996-06-01,1.9472855336677475,0.007468141354482594,0.6900000000000004,1.68,206.5216,1467.0,-7.4,0.0,51556.0,299606.0,-0.2999999999999998,0.5303469397804932,-0.10903659447348768,0.0004556846662109315
1996-07-01,-0.05301082591618264,7.943684572353504e-06,0.6999999999999993,1.57,194.652,1472.0,-8.6,0.020000000000000018,51047.0,298909.0,0.20000000000000018,-1.4931541616266415,-0.10645431684828166,-0.021862901389205103
1996-08-01,-0.05286856626026873,0.005038903886151802,0.7199999999999998,1.45,198.515,1557.0,-8.6,0.020000000000000018,50780.0,293231.0,-0.40000000000000036,1.2445961345325856,0.031894934333958735,0.0053550640279393935
1996-09-01,-0.05286856626026873,0.006458717820027937,0.6899999999999995,1.59,205.2159,1475.0,-8.6,0.020000000000000018,49824.0,302015.0,0.10000000000000053,0.8817071741277474,-0.09090909090909094,0.01829550717924966
1996-10-01,-0.4521951357080156,-0.00013219341598247336,0.6800000000000006,1.41,204.9208,1392.0,-8.9,0.03000000000000025,52556.0,301595.0,0.0,1.7542814835258156,0.31099999999999994,-0.005799408687741536
1996-11-01,-0.5530499991720749,0.008824095369869722,0.6900000000000004,1.03,218.9817,1489.0,-8.9,0.03000000000000025,52664.0,309537.0,0.20000000000000018,2.2748204604439124,0.08543096872616318,0.00560448358686938
1996-12-01,-0.5530499991720749,0.0063204579899101,0.6899999999999995,1.26,215.2563,1370.0,-8.9,0.03000000000000025,50765.0,300179.0,0.0,0.5114266350155816,0.06535488404778644,0.0022747952684258888
1997-01-01,-0.5530499991720749,0.0018077656558050936,0.6699999999999999,1.41,204.9099,1355.0,-10.3,-0.20999999999999996,51958.0,300765.0,-0.10000000000000053,1.4974952136283264,-0.09828496042216361,0.055832955061280165
1997-02-01,-0.5530499991720749,0.011809072714284552,0.6300000000000008,1.28,188.8185,1486.0,-10.3,-0.20999999999999996,54285.0,310604.0,-0.09999999999999964,2.1086266622588994,0.05559619604974397,0.01988392089423896
1997-03-01,-0.5530499991720749,0.006234417137332748,0.6299999999999999,1.41,192.4289,1457.0,-10.3,-0.20999999999999996,54195.0,307465.0,0.0,-0.3310445283588592,0.048510048510048476,-0.0017915481083360385
1997-04-01,-1.5503757839999999,0.0008368930786921691,0.6099999999999994,1.59,196.7678,1492.0,-5.8,-0.03000000000000025,55044.0,313694.0,-0.10000000000000053,-1.746868445656517,-0.16787838730998017,0.025971283783783772
1997-05-01,-0.051647659297978876,0.0055590432028982395,0.6199999999999992,1.51,197.3687,1442.0,-5.8,-0.03000000000000025,53924.0,308733.0,-0.1999999999999993,4.550889027583132,0.011914217633042012,-0.023976126775056672
1997-06-01,-0.051647659297978876,0.0046703614191465626,0.6099999999999994,1.42,185.1689,1494.0,-5.8,-0.03000000000000025,55972.0,315090.0,0.09999999999999964,2.8263842264811245,0.03610675039246458,0.00864522930943612
1997-07-01,0.4467308378855327,0.008364570231132129,0.6100000000000003,1.03,192.2873,1437.0,-7.0,0.08000000000000007,58969.0,318485.0,-0.09999999999999964,3.2215671126460563,-0.030303030303030276,0.040556078185429056
1997-08-01,-0.052181389219057045,0.009988939753897252,0.6000000000000005,1.02,195.7684,1390.0,-7.0,0.08000000000000007,58232.0,319106.0,-0.10000000000000053,0.13779299186938232,0.0390625,-0.0055248618784530246
1997-09-01,-0.052181389219057045,0.009295953093003684,0.5499999999999998,1.13,201.7335,1546.0,-7.0,0.08000000000000007,60143.0,318687.0,0.10000000000000053,0.7045696803501684,-0.03984962406015036,-0.019090909090909047
1997-10-01,0.9502383892823777,0.008744465528146561,0.5700000000000003,0.92,208.1534,1520.0,1.8,0.020000000000000018,57582.0,319565.0,-0.20000000000000018,0.9651406171652539,0.03210649960845724,-0.015137472968798305
1997-11-01,0.9502383892823777,0.007970491095598886,0.5499999999999998,0.6,188.6889,1510.0,1.8,0.020000000000000018,57967.0,334896.0,-0.10000000000000053,-0.6842977667836863,-0.10849772382397571,0.02227101631116679
1997-12-01,-0.051749572579683434,0.004518380369390007,0.5600000000000005,0.51,175.623,1566.0,1.8,0.020000000000000018,58401.0,315121.0,0.10000000000000053,1.6493677750728892,0.047659574468085,0.019228802291091363
1998-01-01,-0.051749572579683434,0.004490910996360675,0.5800000000000001,0.36,174.2636,1525.0,-7.1,-0.18000000000000016,56811.0,315893.0,-0.10000000000000053,0.038372299887917904,-0.15597075548334682,0.01073758153537363
1998-02-01,-0.051749572579683434,0.0016574448081549953,0.5800000000000001,0.34,165.0984,1584.0,-7.1,-0.18000000000000016,59362.0,322715.0,0.0,4.021686202601387,0.039461020211742026,-0.008836378077839546
1998-03-01,-0.051749572579683434,0.00041071650500357215,0.6000000000000005,0.49,166.715,1567.0,-7.1,-0.18000000000000016,57672.0,317454.0,0.10000000000000053,3.5215784465296878,-0.10555555555555551,0.01672843834518689
1998-04-01,-0.0507461495906914,0.003623942868771435,0.6399999999999997,0.56,163.8963,1540.0,0.0,0.03000000000000025,55909.0,320388.0,-0.40000000000000036,2.3145809751568436,0.039337474120082705,-0.017635467980295583
1998-05-01,-0.3830618351363294,0.0062727299519613755,0.6099999999999994,0.51,158.2691,1536.0,0.0,0.03000000000000025,58575.0,320787.0,0.10000000000000053,-0.1571481068929046,-0.05776892430278879,0.007722394945341549
1998-06-01,-0.05082699103850321,-0.006009868837248633,0.5999999999999996,0.38,155.1993,1641.0,0.0,0.03000000000000025,59020.0,311219.0,0.09999999999999964,0.12864064303312261,-0.09513742071881603,0.006867038216560539
1998-07-01,-0.049123991836083236,-0.004013124862987882,0.6000000000000005,0.37,143.6022,1698.0,36.4,0.08999999999999986,56670.0,308769.0,0.0,3.1422257856889217,-0.03621495327102808,-0.00029653059207279675
