,IVV,IEF
2012-04-30,0.00010396972788546077,-2.4407817882207268e-05
2012-05-31,0.00016994683878976668,-3.6215564823275375e-05
2012-06-30,0.0002312227799796076,6.879374830517498e-05
2012-07-31,0.00030155570986495133,-6.884490363530644e-05
2012-08-31,0.00015592396877706451,-3.6102607228259646e-05
2012-09-30,0.0001642062792027144,8.893741700306353e-05
2012-10-31,0.00021590165172053095,7.715486792927734e-05
2012-11-30,0.00020006063151874242,7.555974291145647e-05
2012-12-31,0.00029682467627815804,6.347912844144577e-05
2013-01-31,0.00021090911966266832,7.124063188732258e-05
2013-02-28,7.490816395181815e-05,-1.532554963530118e-05
2013-03-31,0.00014035499414273537,-3.719724772053844e-05
2013-04-30,4.5099834026449205e-05,-1.3381113931480853e-05
2013-05-31,0.00016656998335287082,-2.9516332415332826e-05
2013-06-30,9.334655090805002e-05,-1.687728736434245e-05
2013-07-31,0.000268069125170404,4.050832232804307e-05
2013-08-31,4.960641231263297e-05,1.139474267411667e-05
2013-09-30,9.525747770172777e-05,-4.1451854254278775e-07
2013-10-31,6.449273876089101e-05,7.6131398049308096e-06
2013-11-30,0.00013651580392751774,5.168198905828585e-06
2013-12-31,6.813236346922881e-05,-4.377503733852759e-06
2014-01-31,8.267367764662019e-05,-5.07423699790941e-07
2014-02-28,0.0001404867551142216,-2.7468189512157434e-05
2014-03-31,0.0001337664831151581,-1.7759350557582458e-05
2014-04-30,8.967751107487235e-05,-2.539299224827123e-05
2014-05-31,0.00014854130962548405,-2.931091498364615e-05
2014-06-30,5.305967140278658e-05,-1.5711386921215956e-05
2014-07-31,2.6827671977785583e-05,-3.148859225556224e-07
2014-08-31,9.147458082112205e-05,-1.6908902673532477e-05
2014-09-30,4.9473596209897044e-05,-7.792018345752959e-06
2014-10-31,7.283669079455831e-05,-1.261226313447328e-05
2014-11-30,0.00028362608684186127,-4.289947426122511e-05
2014-12-31,1.586183160818946e-05,3.780941441916925e-07
2015-01-31,0.00019844016268402606,-5.3528644733672564e-05
2015-02-28,0.00023319561296001944,-8.792914044378246e-05
2015-03-31,7.412982543678318e-05,-8.220145239119497e-06
2015-04-30,0.00017465452753179385,4.103648430759967e-05
2015-05-31,6.269338541511122e-05,-6.709517273187252e-06
2015-06-30,0.00010100259424675611,1.0982317254763836e-05
2015-07-31,0.00010676357431565759,-4.0448493851183177e-05
2015-08-31,0.00011510114011575616,-3.565441118538856e-05
2015-09-30,0.0006247288399311918,-6.497022547483806e-05
2015-10-31,0.0004392633334232453,-7.892394588855141e-05
2015-11-30,0.00012960808663842535,-2.46443504523613e-05
2015-12-31,0.00012669492664450896,-5.153666044678926e-06
2016-01-31,0.00038792478445335524,7.719264612241332e-05
2016-02-29,0.0005684024763530075,5.9813472663117614e-05
2016-03-31,0.00047888711028150127,0.00014032784001959155
2016-04-30,0.0003063172629893762,0.00017706493700935238
2016-05-31,0.0001840189393521049,8.160045251571888e-05
2016-06-30,0.00019815756701655244,8.111786915317322e-05
2016-07-31,0.000477350436848708,0.00011880166128970437
2016-08-31,0.00024570504181720625,0.0001913065417765995
2016-09-30,0.00022395430059337994,0.00020102380310463704
2016-10-31,0.0003753475849815162,0.00022172555536709485
2016-11-30,0.00023737316652521628,0.00020055061513683895
2016-12-31,0.00019275400899218634,7.771154788665712e-05
2017-01-31,0.00035317727388294723,0.0003052069281988097
2017-02-28,0.00043317414135590526,0.00038719172252692273
2017-03-31,0.000417667301115452,0.0003912228498214335
2017-04-30,0.0003572067583708918,0.00029462806319694406
2017-05-31,0.000545998900861394,0.0004820906137624142
2017-06-30,0.0006502294659222508,0.000582804699960073
2017-07-31,0.0006477698981806195,0.0006026846239781403
2017-08-31,0.0007264091202488136,0.0007024270268858859
2017-09-30,0.0009739771620004738,0.0008855564019246944
2017-10-31,0.0009262670712095574,0.000882844304637612
2017-11-30,0.0009211939976544048,0.0008987398789785621
2017-12-31,0.0008374829730531809,0.0007935157336147391
2018-01-31,0.000927245636415138,0.000897653833496226
2018-02-28,0.0011690713733258657,0.0011005526506729128
2018-03-31,0.0017848186433210517,0.0010554778092423576
2018-04-30,0.0015663948574719132,0.001155412610669155
2018-05-31,0.0016707458118321449,0.001381131620887038
2018-06-30,0.001497581852324553,0.0013824603234856507
2018-07-31,0.0014688375906131482,0.0013806906443061175
2018-08-31,0.0016667957618794363,0.0015944203167187095
2018-09-30,0.0016449451171148294,0.0015925041154693403
2018-10-31,0.001528735548146635,0.0014968958066122538
2018-11-30,0.0023460350758777145,0.0018487341019143924
2018-12-31,0.0021160979436311267,0.0017897255850631614
2019-01-31,0.0026729345802682433,0.0018433571805560503
2019-02-28,0.002405967148372174,0.002033991147362046
2019-03-31,0.0018584689213670103,0.0017951775968053092
2019-04-30,0.0020194935448334637,0.001867369397870872
2019-05-31,0.0021320126561510245,0.0020917838300427895
2019-06-30,0.002279621455887677,0.0020697121284427578
2019-07-31,0.001898543327949885,0.0017936368270513353
2019-08-31,0.001961696195496984,0.0019009441065309122
2019-09-30,0.0020464156120806407,0.0014998821635386784
2019-10-31,0.0018649071246028463,0.001778861048318033
2019-11-30,0.0016424820327272172,0.0014725550806383855
