,return forecast,in sample performance
2017-02,0.001742785272730868,-0.2063709615117603
2017-03,0.0020215281907647173,-0.1322318172158048
2017-04,0.001787979807595419,-0.12227835101906101
2017-05,0.0014475249141590338,-0.18963626865017058
2017-06,0.0014318725347609363,-0.35895511571377575
2017-07,0.0012610537218461651,-0.38054520907999645
2017-08,0.0015233850394051618,-0.2663801731811818
2017-09,0.0012311515699092303,-0.14376789990464628
2017-10,0.0005152063876627121,-0.09000018802800952
2017-11,0.00116600632203544,-0.22285523483185654
2017-12,0.0013535265500309015,-0.40040606298949666
2018-01,0.0012106788942351898,-0.3600264022583569
2018-02,0.0015898776161530578,-0.38654509677721693
2018-03,0.0023771134906189345,-0.133593826908686
2018-04,0.0005444597166998133,-0.1181630243541573
2018-05,0.0012264719557159947,-0.14912830049989473
