,return forecast,in sample performance
2016-03-01,0.000489977680608338,-0.11304964359103431
2016-04-01,0.0004688685727696323,-0.20808699537007205
2016-05-01,0.0004917159880987995,-0.33301409247188796
2016-06-01,0.0005066830151855781,-0.12543441778065945
2016-07-01,0.0005532827713006067,-0.11098958447595675
2016-08-01,0.0005882986049617223,-0.15631359011340687
2016-09-01,0.000682466218002888,-0.1596114130314817
2016-10-01,0.00037741761121901606,-0.10538256527682432
2016-11-01,0.0005733496556536119,-0.15126488071058034
2016-12-01,0.000580944817930328,-0.09718395954533643
2017-01-01,0.0005576903097583218,-0.102718380801154
2017-02-01,0.0005573517005688893,-0.16778600105117
2017-03-01,0.0005334489799385759,-0.10322642840007223
2017-04-01,0.0005468796813284633,-0.11759211731167488
2017-05-01,0.0006039157601937676,-0.08976158203585446
