,return forecast,in sample performance
2017-05-01,0.00044023269215142665,-0.14430653041330727
2017-06-01,0.0008733310610423899,-0.08986347708725323
2017-07-01,0.001013727168296704,-0.29335300805314923
2017-08-01,0.0004564585694864086,-0.49330155640428497
2017-09-01,0.00044538417277290325,-0.3809449098427922
2017-10-01,0.0007822658205049498,-0.3443418848568304
2017-11-01,0.0012194227873674778,-0.1714609966395541
2017-12-01,0.0006515553415777009,-0.2287371510686219
2018-01-01,0.0012919417196604402,-0.3714302873192775
2018-02-01,0.0017155478654930735,-0.5922423610271488
2018-03-01,0.0004975732366491883,-0.4738511957130742
2018-04-01,0.0006362089219414639,-0.4295084388589928
2018-05-01,0.00031633812698715874,-0.26566473410043545
2018-06-01,0.0006248260282341509,-0.3363773233463633
2018-07-01,0.0007611824466825126,-0.4945421066643071
2018-08-01,0.0009400420335505187,-0.8694654603411492
2018-09-01,0.0007822069540749432,-0.5750876502986273
2018-10-01,0.0008736755546145129,-0.45430009043710173
2018-11-01,0.0009175103861324147,-0.23990701342818796
2018-12-01,-0.0008192875871520152,-0.35009053763594256
2019-01-01,0.00046548505086116393,-0.6051354794441837
2019-02-01,-0.0006649033285930013,-0.8775509472523864
2019-03-01,0.0007784453756096312,-0.5791286167202163
2019-04-01,0.0006429182323043447,-0.4880451315387333
2019-05-01,0.00034171625881334824,-0.30664123024583095
2019-06-01,0.0009577646940833769,-0.42426571572782806
2019-07-01,0.0004679277266981906,-0.5553391657103259
2019-08-01,0.0010535491941763926,-1.0441852705887016
2019-09-01,0.0004341029109622474,-0.5002650008188521
2019-10-01,0.0002296552002768544,-0.4579022138950895
2019-11-01,0.0006670242743620372,-0.33090561610338864
