,return forecast,in sample performance
2016-02-01,-1.5166347212049704e-05,-0.3619832887528962
2016-03-01,-0.00017819049552922315,-0.1919091706811285
2016-04-01,9.041346250577508e-06,-0.19740496544089395
2016-05-01,0.00045425958139773577,-0.21834164806209042
2016-06-01,0.0002036910785533394,-0.6075211943427397
2016-07-01,0.00011968988117958538,-0.5791544354190383
2016-08-01,-0.0002064266906997732,-0.27608337167674935
2016-09-01,-8.664872429330192e-05,-0.07851844994376737
2016-10-01,8.412737193241225e-05,-0.07658399029927271
2016-11-01,7.678357163480678e-05,-0.14955260626943884
2016-12-01,-0.00013193093662685346,-0.5326207965791819
2017-01-01,-0.0003076991366331964,-0.49598034979589356
2017-02-01,-0.00030933993844556735,-0.32102476688349535
2017-03-01,5.2225979075935535e-05,-0.18261787094351817
