,return forecast,in sample performance
2017-04-01,3.712053224997486e-05,-0.237728033949828
2017-05-01,3.712053224997486e-05,-0.28189328561571925
2017-06-01,3.712053224997486e-05,-0.47661954201830237
2017-07-01,3.712053224997486e-05,-0.45735740172536465
2017-08-01,3.712053224997486e-05,-0.37704033566430667
2017-09-01,3.712053224997486e-05,-0.22212665031579873
2017-10-01,3.712053224997486e-05,-0.16550725606030048
2017-11-01,3.712053224997486e-05,-0.28188268735595323
2017-12-01,3.712053224997486e-05,-0.46462032649523827
2018-01-01,3.712053224997486e-05,-0.44622712516047786
2018-02-01,3.712053224997486e-05,-0.455584527350107
2018-03-01,3.712053224997486e-05,-0.22810563383712726
2018-04-01,3.712053224997486e-05,-0.19104325371129616
2018-05-01,3.712053224997486e-05,-0.2536964300357776
2018-06-01,3.712053224997486e-05,-0.3213312003692951
2018-07-01,3.712053224997486e-05,-0.494682954129939
2018-08-01,3.712053224997486e-05,-0.46168644282717164
2018-09-01,3.712053224997486e-05,-0.24148355388028844
2018-10-01,3.712053224997486e-05,-0.190841145486407
2018-11-01,3.712053224997486e-05,-0.24016380117234123
2018-12-01,3.712053224997486e-05,-0.35045268775514515
2019-01-01,3.712053224997486e-05,-0.6182117120462426
2019-02-01,3.712053224997486e-05,-0.4709471050050654
2019-03-01,3.712053224997486e-05,-0.3119489418817858
2019-04-01,3.712053224997486e-05,-0.25662031336980634
2019-05-01,3.712053224997486e-05,-0.3237105783995179
2019-06-01,3.712053224997486e-05,-0.3914527253042455
2019-07-01,3.712053224997486e-05,-0.3555160771667892
2019-08-01,3.712053224997486e-05,-0.5034039465722853
2019-09-01,3.712053224997486e-05,-0.2892793178603803
2019-10-01,3.712053224997486e-05,-0.24797695453417898
2019-11-01,3.712053224997486e-05,-0.2760672441371076
